18.72020	-49.92906	-3.26060
18.73020	-49.70939	-3.21179
18.74020	-49.50434	-3.20253
18.75020	-49.29700	-3.18629
18.76020	-49.09157	-3.17470
18.77020	-48.87888	-3.14218
18.78020	-48.66896	-3.11663
18.79020	-48.46260	-3.10039
18.80020	-48.25893	-3.09113
18.81020	-48.05302	-3.07489
18.82020	-47.83921	-3.03538
18.83020	-47.63866	-3.03310
18.84020	-47.42580	-2.99476
18.85020	-47.22046	-2.97736
18.86020	-47.01934	-2.97159
18.87020	-46.81445	-2.95418
18.88020	-46.60225	-2.91467
18.89000	-46.39914	-2.89029
18.90000	-46.19497	-2.87289
18.91020	-45.98370	-2.85548
18.92020	-45.77647	-2.82761
18.93020	-45.56796	-2.79508
18.94000	-45.37938	-2.79978
18.95020	-45.17134	-2.78936
18.96020	-44.96814	-2.77079
18.97000	-44.76117	-2.72896
18.98020	-44.55973	-2.72551
18.99000	-44.36160	-2.70927
19.00000	-44.16117	-2.69652
19.01020	-43.94320	-2.65120
19.02020	-43.75106	-2.66288
19.03020	-43.54346	-2.62570
19.04020	-43.34612	-2.61993
19.05000	-43.14882	-2.59089
19.06000	-42.95264	-2.59908
19.07000	-42.75402	-2.58749
19.08000	-42.55886	-2.58638
19.09000	-42.35592	-2.55967
19.10000	-42.13917	-2.49921
19.11000	-41.95322	-2.52602
19.12000	-41.75520	-2.52491
19.13000	-41.55206	-2.49470
19.14000	-41.35341	-2.47846
19.15000	-41.14933	-2.44360
19.16000	-40.94718	-2.42620
19.17000	-40.75159	-2.41810
19.17980	-40.55907	-2.40768
19.19000	-40.36268	-2.40773
19.20000	-40.15787	-2.37869
19.21000	-39.96642	-2.38223
19.22000	-39.76797	-2.36133
19.23000	-39.57211	-2.34858
19.24000	-39.36916	-2.32303
19.25000	-39.16932	-2.29515
19.26000	-38.97250	-2.28938
19.27000	-38.77408	-2.26500
19.28000	-38.58214	-2.26272
19.29000	-38.38740	-2.24997
19.30000	-38.18766	-2.23140
19.31000	-37.99166	-2.21283
19.32000	-37.79588	-2.20706
19.33000	-37.59542	-2.17104
19.34000	-37.39905	-2.16178
19.35000	-37.20382	-2.14321
19.36000	-37.01540	-2.16187
19.37000	-36.81639	-2.12818
19.37980	-36.61674	-2.07819
19.39000	-36.42033	-2.06544
19.40000	-36.22937	-2.07247
19.41000	-36.03276	-2.04459
19.42000	-35.84578	-2.06558
19.43000	-35.65044	-2.04120
19.44000	-35.45061	-2.01216
19.45000	-35.26354	-2.01802
19.46000	-35.06637	-1.98433
19.47000	-34.88557	-2.01346
19.48000	-34.68528	-1.97976
19.49000	-34.49165	-1.95770
19.50000	-34.29355	-1.93099
19.51000	-34.10527	-1.92871
19.52000	-33.90872	-1.90665
19.53000	-33.72016	-1.90204
19.54000	-33.52568	-1.88696
19.55000	-33.33598	-1.87654
19.55980	-33.14307	-1.83819
19.56980	-32.95484	-1.83242
19.57980	-32.76807	-1.84643
19.58980	-32.57617	-1.82436
19.60000	-32.37505	-1.79183
19.60980	-32.18643	-1.76745
19.61980	-31.99412	-1.75586
19.62980	-31.81032	-1.76521
19.64000	-31.61295	-1.74548
19.65000	-31.42047	-1.71644
19.65980	-31.24074	-1.72695
19.66980	-31.04780	-1.69442
19.68000	-30.85615	-1.69679
19.68980	-30.67094	-1.68171
19.69980	-30.47615	-1.65384
19.70980	-30.28316	-1.61781
19.71980	-30.09995	-1.62484
19.72980	-29.90911	-1.59696
19.73980	-29.72194	-1.60050
19.74980	-29.53347	-1.58193
19.75980	-29.34553	-1.58081
19.76980	-29.16362	-1.59133
19.77980	-28.98354	-1.60999
19.78980	-28.81193	-1.66821
19.80000	-28.63862	-1.75086
19.81000	-28.47959	-1.86959
19.82040	-28.31909	-2.03136
19.83100	INVALID	INVALID
19.84220	INVALID	INVALID
19.85340	INVALID	INVALID
19.86340	INVALID	INVALID
19.87340	INVALID	INVALID
19.88340	INVALID	INVALID
19.89080	-28.99853	-11.97395
19.90020	-28.82896	-12.05660
19.91000	-28.64878	-12.12297
19.92020	-28.47211	-12.26381
19.93000	-28.30792	-12.41395
19.94000	-28.12285	-12.51406
19.94980	-27.95332	-12.61999
19.95980	-27.77719	-12.73057
19.96980	-27.59853	-12.84814
19.97980	-27.42461	-12.97268
19.98980	-27.24245	-13.05418
19.99960	-27.07070	-13.17290
20.00960	-26.88758	-13.27069
20.01960	-26.69908	-13.31960
20.02960	-26.51726	-13.40575
20.03960	-26.31884	-13.39999
20.04960	-26.13632	-13.50359
20.05960	-25.93880	-13.50247
20.06960	-25.74241	-13.52812
20.07960	-25.54889	-13.54911
20.08960	-25.34859	-13.53054
20.09960	-25.15679	-13.56084
20.10960	-24.95326	-13.54344
20.11960	-24.75587	-13.54000
20.12960	-24.55779	-13.53190
20.13960	-24.35848	-13.51566
20.14960	-24.15318	-13.48429
20.15960	-23.95870	-13.49598
20.16960	-23.75864	-13.47276
20.17960	-23.56059	-13.46117
20.18960	-23.36081	-13.43795
20.19960	-23.16393	-13.43218
20.20960	-22.96242	-13.41943
20.21960	-22.75800	-13.36363
20.22960	-22.55684	-13.32761
20.23960	-22.36366	-13.34278
20.24960	-22.16233	-13.32770
20.25960	-21.96718	-13.32891
20.26960	-21.76900	-13.30918
20.27980	-21.56392	-13.26618
20.29060	INVALID	INVALID
20.30200	INVALID	INVALID
20.31100	-19.18720	-0.88516
20.32020	-19.00789	-0.78514
20.33000	-18.81867	-0.68279
20.33980	-18.63608	-0.62582
20.34960	-18.45771	-0.59794
20.35960	-18.27777	-0.58169
20.36960	-18.09529	-0.57010
20.37960	-17.91665	-0.56200
20.38960	-17.73610	-0.53877
20.39960	-17.55827	-0.53533
20.40960	-17.37195	-0.49116
20.41980	-17.19536	-0.49585
20.42980	-17.01469	-0.46797
20.43980	-16.83372	-0.43660
20.44980	-16.65511	-0.44944
20.45980	-16.47480	-0.42156
20.46980	-16.29717	-0.41463
20.47980	-16.11681	-0.38442
20.48980	-15.93430	-0.36235
20.49980	-15.75942	-0.37636
20.50980	-15.57792	-0.33335
20.51980	-15.39861	-0.30780
20.52980	-15.22026	-0.31831
20.53980	-15.04010	-0.28345
20.54980	-14.86306	-0.27535
20.55980	-14.68571	-0.26376
20.56980	-14.50431	-0.24402
20.57980	-14.32614	-0.22312
