12.96160	-46.47239	 6.23659
12.97160	-46.28177	 6.24469
12.98160	-46.10217	 6.21324
12.99140	-45.91746	 6.21552
13.00140	-45.73267	 6.19919
13.01160	-45.54759	 6.18402
13.02160	-45.35852	 6.18049
13.03160	-45.16566	 6.19790
13.04160	-44.98761	 6.16411
13.05140	-44.80225	 6.17105
13.06140	-44.61873	 6.15356
13.07140	-44.44606	 6.11513
13.08140	-44.26073	 6.10345
13.09160	-44.06672	 6.11736
13.10160	-43.88771	 6.08824
13.11140	-43.71804	 6.05213
13.12140	-43.53325	 6.04046
13.13140	-43.33978	 6.06484
13.14140	-43.15727	 6.04735
13.15140	-42.97674	 6.03451
13.16140	-42.80577	 5.98328
13.17140	-42.62079	 5.98440
13.18140	-42.42830	 5.99832
13.19140	-42.24059	 6.00874
13.20140	-42.06229	 5.98078
13.21160	-41.88256	 5.95747
13.22160	-41.70633	 5.92369
13.23140	-41.52526	 5.92597
13.24140	-41.32476	 5.96781
13.25140	-41.15266	 5.93287
13.26140	-40.97909	 5.89211
13.27140	-40.78811	 5.90602
13.28140	-40.60139	 5.90714
13.29140	-40.42926	 5.87337
13.30140	-40.24611	 5.86402
13.31140	-40.07194	 5.83722
13.32140	-39.88539	 5.83950
13.33140	-39.70202	 5.84295
13.34140	-39.52802	 5.80568
13.35140	-39.34455	 5.81029
13.36140	-39.16144	 5.80327
13.37140	-38.97722	 5.81137
13.38140	-38.79298	 5.80900
13.39140	-38.62278	 5.77173
13.40140	-38.44017	 5.76471
13.41140	-38.26208	 5.75419
13.42140	-38.08976	 5.71343
13.43140	-37.91049	 5.70758
13.44140	-37.73245	 5.68659
13.45140	-37.55102	 5.68888
13.46140	-37.36843	 5.68418
13.47140	-37.19742	 5.65157
13.48140	-37.01572	 5.64454
13.49140	-36.83614	 5.64217
13.50140	-36.66102	 5.61305
13.51140	-36.48266	 5.60719
13.52140	-36.30307	 5.59435
13.53140	-36.12986	 5.57104
13.54140	-35.94882	 5.56402
13.55140	-35.77188	 5.55467
13.56140	-35.59818	 5.52206
13.57140	-35.41499	 5.53597
13.58140	-35.23633	 5.52197
13.59140	-35.07317	 5.46376
13.60140	-34.88767	 5.47535
13.61140	-34.71352	 5.45786
13.62140	-34.52925	 5.46596
13.63140	-34.35623	 5.44498
13.64140	-34.17904	 5.42749
13.65140	-34.00709	 5.40302
13.66140	-33.82300	 5.41228
13.67140	-33.65127	 5.37501
13.68140	-33.46561	 5.39126
13.69140	-33.29880	 5.34817
13.70140	-33.11970	 5.33999
13.71140	-32.94220	 5.33878
13.72140	-32.76332	 5.33060
13.73140	-32.59431	 5.29682
13.74140	-32.41442	 5.29329
13.75140	-32.23383	 5.30604
13.76140	-32.06783	 5.24783
13.77140	-31.89410	 5.23383
13.78140	-31.71487	 5.22914
13.79140	-31.53874	 5.22561
13.80140	-31.36227	 5.21044
13.81140	-31.18888	 5.19644
13.82140	-31.01173	 5.18476
13.83140	-30.84408	 5.14750
13.84140	-30.66595	 5.14047
13.85140	-30.49012	 5.12415
13.86140	-30.30888	 5.13108
13.87140	-30.13431	 5.12406
13.88140	-29.95793	 5.11122
13.89140	-29.78138	 5.11351
13.90140	-29.60918	 5.08322
13.91140	-29.43388	 5.08085
13.92140	-29.26205	 5.04940
13.93140	-29.09112	 5.02842
13.94140	-28.91883	 4.99930
13.95140	-28.74773	 4.97948
13.96140	-28.56801	 4.98409
13.97140	-28.39294	 4.98289
13.98140	-28.22034	 4.95609
13.99140	-28.04447	 4.94441
14.00140	-27.86818	 4.93506
14.01140	-27.69370	 4.93270
14.02140	-27.52329	 4.89659
14.03140	-27.35045	 4.88724
14.04140	-27.17394	 4.88022
14.05140	-27.00344	 4.86040
14.06140	-26.83000	 4.83942
14.07140	-26.65790	 4.82775
14.08140	-26.48718	 4.79397
14.09140	-26.31257	 4.79509
14.10140	-26.13436	 4.79854
14.11140	-25.96277	 4.78570
14.12140	-25.78545	 4.78566
14.13140	-25.61723	 4.75654
14.14140	-25.44259	 4.74370
14.15140	-25.27260	 4.72388
14.16140	-25.10192	 4.69127
14.17140	-24.92771	 4.69355
14.18140	-24.74905	 4.70282
14.19140	-24.58303	 4.66323
14.20140	-24.40784	 4.65504
14.21140	-24.23461	 4.65384
14.22140	-24.05761	 4.65612
14.23140	-23.88823	 4.63514
14.24140	-23.71374	 4.62463
14.25140	-23.54528	 4.59900
14.26140	-23.37447	 4.56871
14.27140	-23.20415	 4.55354
