1563296922.479552598 0 296000 2.26892835 1.5063211 8.15360361
1563296922.479597390 0 304000 2.26892788 1.50632067 8.15360361
1563296922.479638379 0 312000 2.26892811 1.50632099 8.15360361
1563296922.479680098 0 320000 2.26892806 1.50632028 8.15360361
1563296922.479720723 0 328000 2.26892797 1.50632059 8.15360361
1563296922.479761452 0 336000 2.26892815 1.50632139 8.15360361
1563296922.479802650 0 344000 2.26892784 1.50632039 8.15360361
1563296922.479843483 0 352000 2.26892835 1.50632083 8.15360361
1563296922.479884056 0 360000 2.26892805 1.50632034 8.15360361
1563296922.479925723 0 368000 2.26892836 1.50632093 8.15360361
1563296922.479965931 0 376000 2.26892834 1.50632135 8.15360361
1563296922.480005931 0 384000 2.26892812 1.50632079 8.15360361
1563296922.480045723 0 392000 2.26892801 1.50632111 8.15360361
1563296922.480087598 0 400000 2.26892849 1.5063206 8.15360361
1563296922.480127702 0 408000 2.26892853 1.5063211 8.15360361
1563296922.480167806 0 416000 2.26892825 1.50632109 8.15360361
1563296922.480251921 0 424000 2.26892809 1.50632063 8.15360361
1563296922.480293587 0 432000 2.26892818 1.50632108 8.15360361
1563296922.480335931 0 440000 2.2689286 1.50632081 8.15360361
1563296922.480376608 0 448000 2.26892827 1.50632128 8.15360361
1563296922.480416660 0 456000 2.26892826 1.50632122 8.15360361
1563296922.480458691 0 464000 2.26892851 1.50632108 8.15360361
1563296922.480499056 0 472000 2.26892859 1.50632088 8.15360361
1563296922.480539056 0 480000 2.26892843 1.50632113 8.15360361
1563296922.480581295 0 488000 2.26892817 1.5063213 8.15360361
1563296922.480621816 0 496000 2.26892819 1.50632155 8.15360361
1563296922.480661972 0 504000 2.2689281 1.50632167 8.15360361
1563296922.480703691 0 512000 2.26892831 1.50632117 8.15360361
1563296922.480744212 0 520000 2.2689282 1.50632172 8.15360361
1563296922.480784629 0 528000 2.26892817 1.50632117 8.15360361
1563296922.480826452 0 536000 2.26892822 1.50632171 8.15360361
1563296922.480866816 0 544000 2.26892809 1.50632183 8.15360361
1563296922.480907024 0 552000 2.26892815 1.50632158 8.15360361
1563296922.480949160 0 560000 2.26892779 1.50632131 8.15360361
1563296922.480989420 0 568000 2.26892791 1.50632105 8.15360361
1563296922.481029576 0 576000 2.26892828 1.5063211 8.15360361
1563296922.481071451 0 584000 2.26892809 1.50632142 8.15360361
1563296922.481111399 0 592000 2.26892811 1.50632116 8.15360361
1563296922.481151608 0 600000 2.26892808 1.50632135 8.15360361
1563296922.481193482 0 608000 2.2689279 1.50632109 8.15360361
1563296922.481234472 0 616000 2.26892786 1.50632217 8.15360361
ES_DT_MultiMeasResult
1563296922.811841268 0 624000 2.26892773 1.50632169 8.15360361
1563296922.811926893 0 632000 2.26892781 1.50632127 8.15360361
1563296922.811971111 0 640000 2.26892751 1.50632082 8.15360361
1563296922.812012517 0 648000 2.2689278 1.50632066 8.15360361
1563296922.812054861 0 656000 2.26892773 1.50632156 8.15360361
1563296922.812096267 0 664000 2.26892809 1.50632124 8.15360361
1563296922.812137101 0 672000 2.26892806 1.50632127 8.15360361
1563296922.812179288 0 680000 2.2689274 1.50632106 8.15360361
1563296922.812220486 0 688000 2.26892832 1.50632139 8.15360361
1563296922.812260955 0 696000 2.26892791 1.5063217 8.15360361
1563296922.812302830 0 704000 2.26892835 1.5063212 8.15360361
1563296922.812343819 0 712000 2.26892805 1.50632189 8.15360361
1563296922.812384496 0 720000 2.26892818 1.50632185 8.15360361
1563296922.812426319 0 728000 2.26892821 1.50632151 8.15360361
1563296922.812467309 0 736000 2.26892796 1.50632125 8.15360361
1563296922.812507569 0 744000 2.26892816 1.50632132 8.15360361
1563296922.812549548 0 752000 2.26892791 1.50632173 8.15360361
1563296922.812590277 0 760000 2.26892863 1.50632157 8.15360361
1563296922.812631059 0 768000 2.26892815 1.50632174 8.15360361
1563296922.812672777 0 776000 2.26892842 1.50632144 8.15360361
1563296922.812713298 0 784000 2.2689282 1.50632135 8.15360361
1563296922.812753663 0 792000 2.26892812 1.5063213 8.15360361
1563296922.812793506 0 800000 2.26892831 1.50632193 8.15360361
1563296922.812835694 0 808000 2.26892787 1.50632191 8.15360361
1563296922.812876475 0 816000 2.26892837 1.5063223 8.15360361
1563296922.812916423 0 824000 2.26892809 1.50632195 8.15360361
1563296922.812958923 0 832000 2.26892862 1.50632231 8.15360361
1563296922.812999079 0 840000 2.26892849 1.50632233 8.15360361
1563296922.813039704 0 848000 2.26892813 1.50632188 8.15360361
1563296922.813082100 0 856000 2.26892836 1.50632184 8.15360361
1563296922.813122673 0 864000 2.26892792 1.50632176 8.15360361
1563296922.813163037 0 872000 2.26892817 1.50632198 8.15360361
1563296922.813204965 0 880000 2.2689278 1.50632211 8.15360361
1563296922.813245277 0 888000 2.26892771 1.50632173 8.15360361
1563296922.813285329 0 896000 2.26892861 1.50632245 8.15360361
1563296922.813327360 0 904000 2.26892795 1.5063221 8.15360361
1563296922.813367516 0 912000 2.26892812 1.50632178 8.15360361
1563296922.813407933 0 920000 2.26892768 1.50632141 8.15360361
1563296922.813450225 0 928000 2.26892769 1.50632156 8.15360361
1563296922.813490850 0 936000 2.26892828 1.50632183 8.15360361
1563296922.813570850 0 944000 2.26892821 1.50632175 8.15360361
1563296922.813612256 0 952000 2.26892813 1.50632177 8.15360361
ES_DT_MultiMeasResult
1563296923.147600091 0 960000 2.26892795 1.50632166 8.15360361
1563296923.147690768 0 968000 2.26892857 1.50632169 8.15360361
1563296923.147735403 0 976000 2.26892807 1.50632154 8.15360361
1563296923.147776549 0 984000 2.26892816 1.50632159 8.15360361
1563296923.147819466 0 992000 2.26892793 1.50632153 8.15360361
1563296923.147860455 1 0 2.26892837 1.50632113 8.15360361
1563296923.147900872 1 8000 2.26892837 1.50632148 8.15360361
1563296923.147942747 1 16000 2.26892818 1.50632095 8.15360361
1563296923.147983476 1 24000 2.26892837 1.50632106 8.15360361
1563296923.148023788 1 32000 2.26892843 1.50632163 8.15360361
1563296923.148066028 1 40000 2.26892855 1.50632115 8.15360361
1563296923.148106913 1 48000 2.26892825 1.50632117 8.15360361
1563296923.148147122 1 56000 2.26892804 1.50632096 8.15360361
1563296923.148188632 1 64000 2.26892827 1.50632143 8.15360361
1563296923.148229361 1 72000 2.26892861 1.50632139 8.15360361
1563296923.148269830 1 80000 2.26892856 1.50632178 8.15360361
1563296923.148311444 1 88000 2.26892825 1.50632135 8.15360361
1563296923.148351861 1 96000 2.26892859 1.50632156 8.15360361
1563296923.148392226 1 104000 2.26892847 1.50632114 8.15360361
1563296923.148434153 1 112000 2.26892879 1.5063212 8.15360361
1563296923.148474569 1 120000 2.26892844 1.50632181 8.15360361
1563296923.148514934 1 128000 2.26892824 1.50632095 8.15360361
1563296923.148556340 1 136000 2.26892882 1.50632095 8.15360361
1563296923.148596809 1 144000 2.26892838 1.50632155 8.15360361
1563296923.148637069 1 152000 2.26892878 1.50632115 8.15360361
1563296923.148678736 1 160000 2.26892858 1.50632152 8.15360361
1563296923.148719309 1 168000 2.26892857 1.50632059 8.15360361
1563296923.148759413 1 176000 2.26892862 1.50632202 8.15360361
1563296923.148801079 1 184000 2.26892837 1.50632086 8.15360361
1563296923.148840923 1 192000 2.26892851 1.50632202 8.15360361
1563296923.148881184 1 200000 2.26892813 1.50632086 8.15360361
1563296923.148922694 1 208000 2.26892819 1.50632079 8.15360361
1563296923.148962798 1 216000 2.26892874 1.50632178 8.15360361
1563296923.149003006 1 224000 2.26892862 1.50632125 8.15360361
1563296923.149043423 1 232000 2.26892872 1.50632091 8.15360361
1563296923.149086027 1 240000 2.26892836 1.50632054 8.15360361
1563296923.149125871 1 248000 2.26892869 1.50632133 8.15360361
1563296923.149166235 1 256000 2.26892883 1.50632117 8.15360361
1563296923.149208267 1 264000 2.26892891 1.50632061 8.15360361
1563296923.149248683 1 272000 2.26892849 1.50632116 8.15360361
1563296923.149288839 1 280000 2.2689288 1.50632129 8.15360361
ES_DT_MultiMeasResult
1563296923.486128964 1 288000 2.2689289 1.50632164 8.15360361
1563296923.486236880 1 296000 2.26892884 1.50632159 8.15360361
1563296923.486281933 1 304000 2.26892879 1.50632112 8.15360361
1563296923.486325735 1 312000 2.26892861 1.50632077 8.15360361
1563296923.486367037 1 320000 2.26892891 1.50632151 8.15360361
1563296923.486422922 1 328000 2.26892859 1.50632132 8.15360361
1563296923.486464224 1 336000 2.26892889 1.50632094 8.15360361
1563296923.486504432 1 344000 2.26892898 1.50632076 8.15360361
1563296923.486544849 1 352000 2.26892896 1.50632124 8.15360361
1563296923.486587193 1 360000 2.26892895 1.5063218 8.15360361
1563296923.486627505 1 368000 2.26892852 1.50632135 8.15360361
1563296923.486667557 1 376000 2.26892882 1.50632139 8.15360361
1563296923.486710057 1 384000 2.26892895 1.50632187 8.15360361
1563296923.486750318 1 392000 2.26892907 1.50632126 8.15360361
1563296923.486790838 1 400000 2.26892902 1.50632148 8.15360361
1563296923.486833130 1 408000 2.26892854 1.50632098 8.15360361
1563296923.486873755 1 416000 2.26892904 1.50632214 8.15360361
1563296923.486913859 1 424000 2.26892858 1.50632174 8.15360361
1563296923.486956151 1 432000 2.26892902 1.50632145 8.15360361
1563296923.486996255 1 440000 2.26892884 1.50632136 8.15360361
1563296923.487036672 1 448000 2.26892884 1.50632168 8.15360361
1563296923.487247765 1 456000 2.26892931 1.50632193 8.15360361
1563296923.487293130 1 464000 2.26892891 1.50632159 8.15360361
1563296923.487336411 1 472000 2.2689293 1.50632146 8.15360361
1563296923.487377140 1 480000 2.26892882 1.50632136 8.15360361
1563296923.487417557 1 488000 2.26892926 1.50632126 8.15360361
1563296923.487460473 1 496000 2.26892904 1.506322 8.15360361
1563296923.487501411 1 504000 2.26892888 1.50632153 8.15360361
1563296923.487541723 1 512000 2.26892903 1.50632202 8.15360361
1563296923.487584067 1 520000 2.26892883 1.5063213 8.15360361
1563296923.487624744 1 528000 2.26892945 1.50632146 8.15360361
1563296923.487664900 1 536000 2.2689289 1.50632168 8.15360361
1563296923.487707088 1 544000 2.26892922 1.50632149 8.15360361
1563296923.487747609 1 552000 2.26892891 1.50632144 8.15360361
1563296923.487788494 1 560000 2.26892909 1.50632209 8.15360361
1563296923.487830265 1 568000 2.26892932 1.50632215 8.15360361
1563296923.487870786 1 576000 2.26892908 1.50632173 8.15360361
1563296923.487911202 1 584000 2.26892941 1.50632111 8.15360361
1563296923.487953286 1 592000 2.2689289 1.50632164 8.15360361
1563296923.487993546 1 600000 2.26892942 1.50632164 8.15360361
1563296923.488033546 1 608000 2.26892924 1.50632167 8.15360361
1563296923.488075733 1 616000 2.26892928 1.50632154 8.15360361
ES_DT_MultiMeasResult
1563296923.814681021 1 624000 2.26892906 1.50632149 8.15360361
1563296923.814764823 1 632000 2.26892906 1.50632146 8.15360361
1563296923.814810344 1 640000 2.26892947 1.50632125 8.15360361
1563296923.814851854 1 648000 2.26892903 1.50632222 8.15360361
1563296923.814892584 1 656000 2.26892939 1.50632107 8.15360361
1563296923.814934459 1 664000 2.2689296 1.50632227 8.15360361
1563296923.814974823 1 672000 2.26892963 1.50632194 8.15360361
1563296923.815015396 1 680000 2.26892951 1.50632186 8.15360361
1563296923.815057636 1 688000 2.26892905 1.50632136 8.15360361
1563296923.815098261 1 696000 2.26892944 1.50632161 8.15360361
1563296923.815138573 1 704000 2.26892924 1.50632154 8.15360361
1563296923.815180136 1 712000 2.26892936 1.50632156 8.15360361
1563296923.815220604 1 720000 2.26892915 1.50632194 8.15360361
1563296923.815260865 1 728000 2.26892948 1.50632151 8.15360361
1563296923.815303104 1 736000 2.26892952 1.50632214 8.15360361
1563296923.815343521 1 744000 2.26892916 1.5063213 8.15360361
1563296923.815383937 1 752000 2.26892934 1.50632206 8.15360361
1563296923.815425708 1 760000 2.26892927 1.50632186 8.15360361
1563296923.815466437 1 768000 2.26892912 1.50632188 8.15360361
1563296923.815506958 1 776000 2.26892922 1.50632284 8.15360361
1563296923.815548677 1 784000 2.26892895 1.50632188 8.15360361
1563296923.815589198 1 792000 2.26892895 1.50632189 8.15360361
1563296923.815629510 1 800000 2.26892873 1.50632187 8.15360361
1563296923.815669562 1 808000 2.26892875 1.50632225 8.15360361
1563296923.815711593 1 816000 2.26892888 1.50632205 8.15360361
1563296923.815752010 1 824000 2.26892846 1.50632165 8.15360361
1563296923.815792062 1 832000 2.26892857 1.50632211 8.15360361
1563296923.815834093 1 840000 2.26892841 1.50632118 8.15360361
1563296923.815874458 1 848000 2.2689286 1.50632198 8.15360361
1563296923.815914197 1 856000 2.2689283 1.50632181 8.15360361
1563296923.815956229 1 864000 2.26892885 1.50632179 8.15360361
1563296923.815996437 1 872000 2.2689284 1.5063219 8.15360361
1563296923.816036489 1 880000 2.26892849 1.50632194 8.15360361
1563296923.816078052 1 888000 2.26892878 1.50632215 8.15360361
1563296923.816118260 1 896000 2.26892855 1.50632176 8.15360361
1563296923.816158364 1 904000 2.2689289 1.50632124 8.15360361
1563296923.816200916 1 912000 2.26892839 1.50632183 8.15360361
1563296923.816241489 1 920000 2.2689284 1.50632235 8.15360361
1563296923.816281437 1 928000 2.2689285 1.50632214 8.15360361
1563296923.816323624 1 936000 2.26892855 1.50632176 8.15360361
1563296923.816363780 1 944000 2.26892841 1.50632199 8.15360361
1563296923.816404197 1 952000 2.26892842 1.50632208 8.15360361
ES_DT_MultiMeasResult
1563296924.145726462 1 960000 2.26892862 1.5063224 8.15360361
1563296924.145819014 1 968000 2.26892806 1.50632141 8.15360361
1563296924.145903129 1 976000 2.26892844 1.50632234 8.15360361
1563296924.145947556 1 984000 2.26892817 1.50632215 8.15360361
1563296924.145988650 1 992000 2.26892817 1.50632245 8.15360361
1563296924.146029014 2 0 2.26892789 1.50632205 8.15360361
1563296924.146071775 2 8000 2.26892806 1.5063219 8.15360361
1563296924.146112660 2 16000 2.26892816 1.50632191 8.15360361
1563296924.146153181 2 24000 2.26892792 1.50632226 8.15360361
1563296924.146195629 2 32000 2.26892795 1.5063221 8.15360361
1563296924.146235733 2 40000 2.26892809 1.50632211 8.15360361
1563296924.146276254 2 48000 2.26892796 1.50632162 8.15360361
1563296924.146318389 2 56000 2.26892812 1.50632225 8.15360361
1563296924.146358806 2 64000 2.26892794 1.50632167 8.15360361
1563296924.146398701 2 72000 2.26892818 1.5063222 8.15360361
1563296924.146440837 2 80000 2.26892769 1.50632196 8.15360361
1563296924.146481722 2 88000 2.26892816 1.50632244 8.15360361
1563296924.146522139 2 96000 2.26892791 1.50632237 8.15360361
1563296924.146563701 2 104000 2.26892823 1.50632187 8.15360361
1563296924.146604222 2 112000 2.2689276 1.50632187 8.15360361
1563296924.146644378 2 120000 2.26892777 1.50632173 8.15360361
1563296924.146685889 2 128000 2.26892811 1.50632229 8.15360361
1563296924.146726514 2 136000 2.26892757 1.50632237 8.15360361
1563296924.146766774 2 144000 2.26892807 1.50632143 8.15360361
1563296924.146817451 2 152000 2.26892784 1.50632211 8.15360361
1563296924.146859222 2 160000 2.26892779 1.50632191 8.15360361
1563296924.146899691 2 168000 2.26892779 1.50632228 8.15360361
1563296924.146952972 2 176000 2.26892781 1.50632221 8.15360361
1563296924.146993961 2 184000 2.26892804 1.50632198 8.15360361
1563296924.147034378 2 192000 2.26892778 1.50632144 8.15360361
1563296924.147076930 2 200000 2.26892809 1.5063222 8.15360361
1563296924.147117399 2 208000 2.26892802 1.50632199 8.15360361
1563296924.147157920 2 216000 2.26892788 1.50632219 8.15360361
1563296924.147200628 2 224000 2.26892815 1.50632208 8.15360361
1563296924.147241201 2 232000 2.2689279 1.50632189 8.15360361
1563296924.147281774 2 240000 2.26892821 1.50632241 8.15360361
1563296924.147324170 2 248000 2.26892819 1.50632201 8.15360361
1563296924.147364638 2 256000 2.26892787 1.5063217 8.15360361
1563296924.147404742 2 264000 2.2689282 1.5063224 8.15360361
1563296924.147447242 2 272000 2.26892833 1.5063221 8.15360361
1563296924.147487815 2 280000 2.26892842 1.50632258 8.15360361
ES_DT_MultiMeasResult
1563296924.477828517 2 288000 2.26892821 1.50632202 8.15360361
1563296924.477916173 2 296000 2.26892833 1.50632231 8.15360361
1563296924.477961746 2 304000 2.26892781 1.50632221 8.15360361
1563296924.478003413 2 312000 2.26892834 1.50632212 8.15360361
1563296924.478044350 2 320000 2.2689278 1.50632224 8.15360361
1563296924.478087319 2 328000 2.2689281 1.50632219 8.15360361
1563296924.478127527 2 336000 2.26892808 1.50632238 8.15360361
1563296924.478167892 2 344000 2.26892851 1.50632174 8.15360361
1563296924.478209975 2 352000 2.26892824 1.50632254 8.15360361
1563296924.478250444 2 360000 2.26892833 1.50632168 8.15360361
1563296924.478290861 2 368000 2.26892849 1.50632153 8.15360361
1563296924.478333204 2 376000 2.26892806 1.50632187 8.15360361
1563296924.478373413 2 384000 2.26892845 1.5063224 8.15360361
1563296924.478413673 2 392000 2.26892809 1.50632226 8.15360361
1563296924.478456017 2 400000 2.26892804 1.50632234 8.15360361
1563296924.478496069 2 408000 2.2689284 1.50632229 8.15360361
1563296924.478536225 2 416000 2.26892811 1.50632201 8.15360361
1563296924.478578621 2 424000 2.2689281 1.50632255 8.15360361
1563296924.478619037 2 432000 2.26892778 1.50632272 8.15360361
1563296924.478658985 2 440000 2.2689277 1.50632168 8.15360361
1563296924.478701277 2 448000 2.26892807 1.50632284 8.15360361
1563296924.478741641 2 456000 2.26892804 1.50632222 8.15360361
1563296924.478781694 2 464000 2.26892841 1.50632252 8.15360361
1563296924.478823777 2 472000 2.26892819 1.50632234 8.15360361
1563296924.478864193 2 480000 2.26892833 1.50632229 8.15360361
1563296924.478904402 2 488000 2.26892806 1.50632277 8.15360361
1563296924.478984923 2 496000 2.26892794 1.50632279 8.15360361
1563296924.479026277 2 504000 2.26892794 1.50632226 8.15360361
1563296924.479068777 2 512000 2.26892815 1.50632252 8.15360361
1563296924.479109402 2 520000 2.26892854 1.50632293 8.15360361
1563296924.479149714 2 528000 2.26892805 1.50632231 8.15360361
1563296924.479191589 2 536000 2.26892841 1.50632243 8.15360361
1563296924.479231954 2 544000 2.26892845 1.5063229 8.15360361
1563296924.479271954 2 552000 2.2689285 1.5063218 8.15360361
1563296924.479313360 2 560000 2.26892853 1.50632233 8.15360361
1563296924.479353412 2 568000 2.26892813 1.50632233 8.15360361
1563296924.479393412 2 576000 2.26892833 1.50632235 8.15360361
1563296924.479434974 2 584000 2.26892844 1.50632274 8.15360361
1563296924.479475131 2 592000 2.26892835 1.50632244 8.15360361
1563296924.479515339 2 600000 2.2689282 1.50632196 8.15360361
1563296924.479557266 2 608000 2.26892804 1.50632235 8.15360361
1563296924.479597526 2 616000 2.26892824 1.50632249 8.15360361
ES_DT_MultiMeasResult
1563296924.813816871 2 624000 2.26892772 1.50632259 8.15360361
1563296924.813903277 2 632000 2.26892779 1.5063228 8.15360361
1563296924.814000517 2 640000 2.26892762 1.50632273 8.15360361
1563296924.814052548 2 648000 2.26892776 1.50632231 8.15360361
1563296924.814094840 2 656000 2.26892797 1.50632322 8.15360361
1563296924.814135934 2 664000 2.26892765 1.5063227 8.15360361
1563296924.814177809 2 672000 2.26892772 1.50632285 8.15360361
1563296924.814218642 2 680000 2.26892713 1.50632253 8.15360361
1563296924.814259319 2 688000 2.26892743 1.50632287 8.15360361
1563296924.814301506 2 696000 2.26892762 1.50632286 8.15360361
1563296924.814342288 2 704000 2.2689281 1.50632264 8.15360361
1563296924.814382548 2 712000 2.26892766 1.50632327 8.15360361
1563296924.814424579 2 720000 2.26892778 1.50632243 8.15360361
1563296924.814464892 2 728000 2.26892787 1.50632343 8.15360361
1563296924.814505308 2 736000 2.2689275 1.50632331 8.15360361
1563296924.814546819 2 744000 2.26892766 1.50632259 8.15360361
1563296924.814587548 2 752000 2.26892718 1.50632313 8.15360361
1563296924.814627496 2 760000 2.26892776 1.50632297 8.15360361
1563296924.814667704 2 768000 2.26892771 1.50632325 8.15360361
1563296924.814709891 2 776000 2.26892773 1.50632276 8.15360361
1563296924.814749996 2 784000 2.26892789 1.5063227 8.15360361
1563296924.814789996 2 792000 2.26892734 1.50632283 8.15360361
1563296924.814832027 2 800000 2.26892766 1.50632295 8.15360361
1563296924.814871871 2 808000 2.26892727 1.5063231 8.15360361
1563296924.814912287 2 816000 2.26892772 1.50632371 8.15360361
1563296924.814954214 2 824000 2.26892764 1.50632231 8.15360361
1563296924.814994527 2 832000 2.2689279 1.50632334 8.15360361
1563296924.815034579 2 840000 2.26892804 1.50632419 8.15360361
1563296924.815076245 2 848000 2.26892772 1.50632368 8.15360361
1563296924.815116402 2 856000 2.26892812 1.50632364 8.15360361
1563296924.815156350 2 864000 2.2689276 1.50632355 8.15360361
1563296924.815198068 2 872000 2.26892788 1.50632334 8.15360361
1563296924.815237756 2 880000 2.26892819 1.5063234 8.15360361
1563296924.815277860 2 888000 2.26892753 1.50632384 8.15360361
1563296924.815320724 2 896000 2.26892796 1.50632381 8.15360361
1563296924.815361037 2 904000 2.26892753 1.50632332 8.15360361
1563296924.815401401 2 912000 2.26892795 1.50632386 8.15360361
1563296924.815443849 2 920000 2.26892785 1.50632384 8.15360361
1563296924.815484058 2 928000 2.26892751 1.50632385 8.15360361
1563296924.815523901 2 936000 2.26892802 1.50632357 8.15360361
1563296924.815565724 2 944000 2.26892799 1.50632398 8.15360361
1563296924.815606558 2 952000 2.26892807 1.50632385 8.15360361
ES_DT_MultiMeasResult
1563296925.144896791 2 960000 2.26892783 1.50632337 8.15360361
1563296925.144984968 2 968000 2.26892845 1.50632364 8.15360361
1563296925.145030073 2 976000 2.26892823 1.50632379 8.15360361
1563296925.145073406 2 984000 2.26892875 1.5063242 8.15360361
1563296925.145114656 2 992000 2.26892867 1.50632417 8.15360361
1563296925.145155489 3 0 2.26892861 1.50632292 8.15360361
1563296925.145197677 3 8000 2.2689284 1.5063233 8.15360361
1563296925.145277937 3 16000 2.26892866 1.50632375 8.15360361
1563296925.145321687 3 24000 2.26892875 1.50632397 8.15360361
1563296925.145362468 3 32000 2.26892819 1.50632352 8.15360361
1563296925.145402781 3 40000 2.26892866 1.5063231 8.15360361
1563296925.145445437 3 48000 2.26892849 1.50632429 8.15360361
1563296925.145485489 3 56000 2.2689285 1.50632344 8.15360361
1563296925.145525854 3 64000 2.2689282 1.50632376 8.15360361
1563296925.145568145 3 72000 2.268928 1.50632364 8.15360361
1563296925.145608718 3 80000 2.26892843 1.50632338 8.15360361
1563296925.145649187 3 88000 2.26892815 1.50632415 8.15360361
1563296925.145691010 3 96000 2.26892828 1.5063233 8.15360361
1563296925.145731687 3 104000 2.26892774 1.50632333 8.15360361
1563296925.145772103 3 112000 2.26892782 1.50632314 8.15360361
1563296925.145813666 3 120000 2.26892789 1.50632371 8.15360361
1563296925.145854395 3 128000 2.26892757 1.50632334 8.15360361
1563296925.145894707 3 136000 2.26892788 1.50632396 8.15360361
1563296925.145936218 3 144000 2.26892759 1.50632323 8.15360361
1563296925.145976426 3 152000 2.26892808 1.50632356 8.15360361
1563296925.146016739 3 160000 2.26892772 1.50632432 8.15360361
1563296925.146058614 3 168000 2.26892736 1.50632306 8.15360361
1563296925.146099239 3 176000 2.26892781 1.50632362 8.15360361
1563296925.146139551 3 184000 2.26892743 1.50632356 8.15360361
1563296925.146181374 3 192000 2.26892794 1.50632354 8.15360361
1563296925.146222051 3 200000 2.26892759 1.50632293 8.15360361
1563296925.146262155 3 208000 2.26892791 1.50632319 8.15360361
1563296925.146303926 3 216000 2.26892764 1.50632348 8.15360361
1563296925.146344343 3 224000 2.26892793 1.50632318 8.15360361
1563296925.146384290 3 232000 2.26892772 1.50632369 8.15360361
1563296925.146426061 3 240000 2.26892763 1.50632283 8.15360361
1563296925.146466426 3 248000 2.26892797 1.50632325 8.15360361
1563296925.146506738 3 256000 2.2689279 1.50632307 8.15360361
1563296925.146548509 3 264000 2.26892826 1.50632326 8.15360361
1563296925.146589082 3 272000 2.26892812 1.50632271 8.15360361
1563296925.146629707 3 280000 2.2689279 1.50632285 8.15360361
ES_DT_MultiMeasResult
1563296925.478912387 3 288000 2.26892777 1.50632287 8.15360361
1563296925.479008533 3 296000 2.26892796 1.50632277 8.15360361
1563296925.479054991 3 304000 2.2689284 1.50632309 8.15360361
1563296925.479096501 3 312000 2.26892777 1.50632275 8.15360361
1563296925.479137230 3 320000 2.26892764 1.5063227 8.15360361
1563296925.479179522 3 328000 2.26892801 1.50632295 8.15360361
1563296925.479220407 3 336000 2.26892787 1.50632291 8.15360361
1563296925.479260876 3 344000 2.26892807 1.50632339 8.15360361
1563296925.479302543 3 352000 2.26892773 1.50632295 8.15360361
1563296925.479343480 3 360000 2.26892791 1.5063228 8.15360361
1563296925.479384366 3 368000 2.26892736 1.50632318 8.15360361
1563296925.479426449 3 376000 2.26892811 1.50632307 8.15360361
1563296925.479467126 3 384000 2.26892779 1.50632293 8.15360361
1563296925.479507647 3 392000 2.26892749 1.5063226 8.15360361
1563296925.479549782 3 400000 2.26892799 1.50632263 8.15360361
1563296925.479590303 3 408000 2.26892794 1.50632195 8.15360361
1563296925.479630303 3 416000 2.26892803 1.50632274 8.15360361
1563296925.479672074 3 424000 2.26892742 1.50632192 8.15360361
1563296925.479713011 3 432000 2.26892723 1.50632167 8.15360361
1563296925.479753167 3 440000 2.26892777 1.50632185 8.15360361
1563296925.479793428 3 448000 2.26892818 1.50632219 8.15360361
1563296925.479844990 3 456000 2.26892807 1.50632198 8.15360361
